province_id,province,year,gdp,ln_gdp,gdp_idx,gdp_per_cap,sec_ind_share,urban_rate,pop,pop65,aging_rate,emp_total_10k,emp_urban_unit_10k,private_emp_10k,pub_emp_share,fai_bn,ln_fai_bn,fai_growth_pct,trade_bn_cny,ln_trade_bn_cny,trade_openness,tax_rev_bn,ln_tax_rev_bn,macro_tax_burden,patent_apps,ln_patent_apps,pub_tech_staff,ln_pub_tech_staff,pop_data_source,gov_exp_bn,gdp_bn,broad_tax_burden
15,山东,2006,19184.0,9.861832,115.0,22319174.43,57.7,46.1,85953.0,8211.0,9.5529,5960.0,,894.53,,11111.42,9.315729,,13385.51,9.501928,69.7743,1356.25,7.212479,7.0697,7237.0,8.886962,1494089.0,14.217027,survey_1permil,1833.44,19184.002354504344,9.557129769479591
15,山东,2007,22994.5,10.04301,114.55,26832640.96,56.9,46.75,85696.0,8350.0,9.7437,5262.2,,922.56,,12537.7,9.436495,,9312.96,9.139162,40.5008,1308.35,7.176522,5.6898,8795.0,9.081939,1494182.0,14.217089,survey_1permil,2261.85,22994.49227660261,9.836485941033283
15,山东,2008,27460.2,10.220493,113.2,32317523.83,57.0,47.6,84970.0,8285.0,9.7505,5352.5,901.4,910.61,16.8407,15435.93,9.644453,,11001.56,9.305792,40.0637,1533.53,7.335328,5.5846,13714.0,9.526172,1491836.0,14.215518,survey_1permil,2704.66,27460.20102655473,9.849381646494589
15,山东,2009,29957.2,10.307525,112.15,35719889.83,55.8,48.32,83867.0,8171.0,9.7428,5449.77,922.3,1039.74,16.9236,19034.53,9.85401,,9498.74,9.158914,31.7077,1720.35,7.450283,5.7427,13983.0,9.545598,1567276.0,14.26485,survey_1permil,3267.67,29957.200739350752,10.907794851832403
15,山东,2010,34429.4,10.446666,112.25,35941.43,54.2,49.7,95793065.0,9224872.0,9.63,5654.67,956.2,1185.01,16.9099,23280.52,10.055372,,12804.94,9.457586,37.1919,2149.9,7.673177,6.2444,17259.0,9.756089,1527315.0,14.239022,census,4145.03,34429.39554077571,12.039218042881187
15,山东,2011,39622.0,10.58714,111.6,48122328.02,52.9,50.86,82336.0,8854.0,10.7535,,1050.4,1280.72,,26749.68,10.194278,,15235.41,9.631378,38.4519,2603.13,7.86447,6.5699,25623.0,10.151246,1582861.0,14.274745,survey_1permil,5002.07,39622.00798247587,12.624473757645823
15,山东,2012,43584.3,10.682452,110.35,53934290.31,51.46,52.03,80810.0,8496.0,10.5136,,1110.2,1375.01,,31255.98,10.349966,,15499.99,9.648595,35.5632,3050.2,8.022962,6.9984,40381.0,10.606115,1568017.0,14.265322,survey_1permil,5904.52,43584.28811258398,13.547359050004085
15,山东,2013,48058.1,10.780166,109.7,59825098.65,50.1,53.46,80331.0,8822.0,10.9821,,1290.6,1502.33,,36789.07,10.512956,,16506.83,9.71153,34.3477,3533.49,8.170041,7.3525,67642.0,11.121984,1580703.0,14.27338,survey_1permil,6688.8,48058.10122101042,13.918152881736695
15,山东,2014,51552.7,10.85036,109.15,63812323.61,48.4,54.77,80788.0,9267.0,11.4708,,1266.3,1757.4,,42495.5,10.657153,,17011.22,9.741628,32.9977,3965.76,8.285453,7.6926,77298.0,11.255423,1573110.0,14.268565,survey_1permil,7177.31,51552.70699017696,13.922275703907443
15,山东,2015,56159.1,10.935944,108.7,3668699.86,46.8,56.97,1530763.0,178471.0,11.659,,1236.7,2042.45,,48312.44,10.785444,,,,,4203.12,8.343582,7.4843,93475.0,11.445449,1580664.0,14.273356,survey_1pct,8250.01,56159.09927384847,14.690424359853955
15,山东,2016,59702.6,10.997131,107.95,71530959.46,46.08,59.13,83464.0,9725.0,11.6517,,1215.5,2372.68,,53322.94,10.884122,,15476.57,9.647083,25.9228,4212.59,8.345833,7.056,88359.0,11.389163,1509921.0,14.227568,survey_1permil,8755.21,59702.60898397927,14.66470251299971
15,山东,2017,63958.6,11.065991,107.6,77523696.4,45.35,60.79,82502.0,10672.0,12.9354,,1192.9,2719.2,,55202.72,10.918768,,17923.35,9.79386,28.0234,4419.4,8.393759,6.9098,67772.0,11.123904,1598159.0,14.284363,survey_1permil,9258.4,63958.58221772695,14.475617937374968
15,山东,2018,67864.4,11.125267,107.36,82351713.43,43.99,61.46,82408.0,12495.0,15.1624,,1129.0,3057.78,,,,10.8,19302.92,9.868012,28.4434,4897.92,8.496566,7.2172,72764.0,11.194977,,,survey_1permil,10100.96,67864.40844155654,14.884031603544798
15,山东,2019,72024.3,11.184759,106.4,91963916.34,39.8,61.86,78318.0,12402.0,15.8354,,1072.0,3755.21,,,,-8.4,20471.02,9.926766,28.4224,4849.29,8.486588,6.7329,69350.0,11.146921,,,survey_1permil,10739.76,72024.31144769592,14.911298399290104
15,山东,2020,74355.9,11.216618,105.5,73237.24,39.1,63.05,101527453.0,15361104.0,15.13,5510.0,1098.3,,19.9328,,,5.8,22130.3,10.004703,29.7627,4757.62,8.467503,6.3984,74420.0,11.21748,,,census,11233.52,74355.87745940282,15.107776794286815
15,山东,2021,84838.0,11.348499,103.6,78763740.34,39.94,63.94,107712.0,17152.0,15.9239,5475.0,1108.3,,20.2429,,,4.3,29304.1,10.285483,34.5412,5475.99,8.608128,6.4546,82481.0,11.320323,,,survey_1permil,11713.16,84838.01403095057,13.806499520046298
15,山东,2022,89519.4,11.402211,108.3,85999442.81,40.0,64.54,104093.0,17407.0,16.7225,5338.0,1081.5,,20.2604,,,1.0,32199.7,10.379712,35.9695,4795.52,8.475437,5.357,88744.0,11.393511,,,survey_1permil,12128.63,89519.43217771137,13.548600236787244
15,山东,2023,94206.4,11.453243,103.9,88380366.26,39.1,65.53,106592.0,18577.0,17.4281,5370.0,1077.0,,20.0559,,,-1.2,32665.9,10.394087,34.6748,5229.66,8.562102,5.5513,96906.0,11.481497,,,survey_1permil,12581.74,94206.36242968348,13.355509835539111
15,山东,2024,98406.9,11.496866,105.85,94848195.7,40.2,66.48,103752.0,18400.0,17.7346,5315.0,1099.4,,20.6849,,,4.1,33795.54,10.428084,34.3427,5039.89,8.52514,5.1215,110207.0,11.610116,,,survey_1permil,13077.19,98406.8800693441,13.288898083939795
16,河南,2005,,,114.2,,52.1,30.65,1241616.0,102292.0,8.2386,5662.41,,412.8,,4311.63,8.369071,,632.8,6.450154,,537.65,6.287208,,1703.0,7.440147,1209542.0,14.005752,survey_1pct,1116.04,,
16,河南,2006,11974.6,9.390543,114.3,13735489.79,53.8,32.47,87180.0,7027.0,8.0603,5718.7,,456.06,,5904.71,8.683506,,3331.22,8.111094,27.8191,679.17,6.520871,5.6718,2404.0,7.784889,1252962.0,14.041021,survey_1permil,1440.09,11974.59977489583,12.026205694315387
16,河南,2007,14773.2,9.60057,114.5,17086745.32,55.2,34.34,86460.0,6546.0,7.5711,5772.72,,476.58,,8010.11,8.98846,,972.18,6.879541,6.5807,625.02,6.437784,4.2308,2875.0,7.963808,1263425.0,14.049337,survey_1permil,1870.61,14773.199890064196,12.662185673518774
16,河南,2008,17541.9,9.772348,113.35,20660377.36,56.9,36.03,84906.0,6643.0,7.8239,5835.45,714.4,510.6,12.2424,10490.64,9.258239,,1213.96,7.101643,6.9203,742.27,6.609713,4.2314,4954.0,8.507951,1265222.0,14.050758,survey_1permil,2281.61,17541.90729934723,13.006624428376176
16,河南,2009,19077.1,9.856244,111.5,22717865.05,56.5,37.7,83974.0,7460.0,8.8837,5948.78,734.7,615.87,12.3504,13704.5,9.52548,,920.57,6.824993,4.8255,821.5,6.711132,4.3062,4952.0,8.507547,1273668.0,14.057411,survey_1permil,2905.76,19077.10110959808,15.231664304269232
16,河南,2010,22568.2,10.024297,111.7,24002.71,57.3,38.5,94023567.0,8894629.0,9.46,6041.56,751.7,700.38,12.4422,16585.86,9.716306,,1207.1,7.095976,5.3487,1016.55,6.92417,4.5043,6408.0,8.765302,1024314.0,13.839534,census,3416.14,22568.19741033983,15.136964365771027
16,河南,2011,26212.2,10.17398,112.2,32680281.27,57.3,40.47,80208.0,7057.0,8.7984,,839.1,802.84,,17768.95,9.785208,,2107.03,7.653035,8.0384,1263.1,7.141324,4.8187,8833.0,9.08625,1187042.0,13.986975,survey_1permil,4248.82,26212.193965339797,16.209326108368437
16,河南,2012,28878.5,10.270853,111.0,36795866.62,56.33,41.99,78483.0,6923.0,8.821,,881.2,865.51,,21450.0,9.97348,,3266.01,8.091324,11.3095,1469.57,7.292725,5.0888,10910.0,9.297435,1206437.0,14.003182,survey_1permil,5006.4,28878.510032401,17.336074452535595
16,河南,2013,31621.4,10.361589,109.55,40703068.68,55.4,43.6,77688.0,6935.0,8.9267,,1076.0,729.9,,26087.46,10.16921,,3713.25,8.219663,11.7428,1764.71,7.475742,5.5807,15580.0,9.653743,1249538.0,14.038284,survey_1permil,5582.31,31621.387808114006,17.653589506807123
16,河南,2014,34611.2,10.451933,108.95,44445700.05,51.0,45.05,77873.0,6821.0,8.7591,,1108.9,894.2,,30782.2,10.334692,,3991.11,8.291825,11.5313,1951.46,7.576333,5.6382,19646.0,9.885629,1257532.0,14.044662,survey_1permil,6028.69,34611.21356453253,17.418314410615853
16,河南,2015,36798.2,10.513204,108.9,2492842.89,48.42,47.02,1476154.0,145415.0,9.8509,,1125.9,995.06,,35660.35,10.481795,,,,,2101.17,7.65025,5.71,21338.0,9.968245,1273658.0,14.057404,survey_1pct,6799.35,36798.19227542342,18.47740222973158
16,河南,2016,40167.7,10.600818,108.3,50121911.65,47.63,48.78,80140.0,8075.0,10.0761,,1145.0,1174.8,,40415.09,10.606959,,4713.85,8.45826,11.7354,2158.44,7.677141,5.3736,28582.0,10.260532,1280851.0,14.063035,survey_1permil,7453.74,40167.681159147745,18.556560361220882
16,河南,2017,44586.5,10.705186,108.14,56435035.76,47.37,50.56,79005.0,8567.0,10.8436,,1129.3,1421.34,,44496.93,10.703175,,5233.91,8.562914,11.7388,2329.31,7.753327,5.2242,35625.0,10.480803,1296951.0,14.075527,survey_1permil,8215.52,44586.48209383533,18.42603321497729
16,河南,2018,50273.5,10.825233,107.8,63896973.78,45.85,52.24,78679.0,8698.0,11.055,,967.3,1639.04,,,,12.7,5511.69,8.614627,10.9634,2656.65,7.884821,5.2844,46868.0,10.75509,,,survey_1permil,9217.73,50273.48098187958,18.33517357455795
16,河南,2019,53739.3,10.8919,107.6,71569379.52,43.5,54.01,75087.0,8711.0,11.6012,,968.0,1882.71,,,,8.7,5715.46,8.65093,10.6355,2841.34,7.952031,5.2873,30260.0,10.317582,,,survey_1permil,10163.93,53739.30771667107,18.913399580037638
16,河南,2020,54160.6,10.899709,107.0,54506.43,41.6,55.43,99365519.0,13404409.0,13.49,4884.0,964.9,,19.7563,,,6.5,6678.8,8.806694,12.3315,2764.73,7.924698,5.1047,32609.0,10.392344,,,census,10372.67,54160.600768465716,19.151689332883745
16,河南,2021,57806.9,10.964863,101.3,55223015.12,41.32,56.45,104679.0,14644.0,13.9894,4840.0,915.4,,18.9132,,,5.4,8208.1,9.012877,14.1992,2842.56,7.95246,4.9173,34950.0,10.461674,,,survey_1permil,9784.29,57806.8754495181,16.925824002621418
16,河南,2022,58807.4,10.982023,106.3,58160078.33,41.5,57.07,101113.0,14712.0,14.5501,4782.0,873.9,,18.2748,,,5.1,8470.8,9.04438,14.4043,2590.47,7.859595,4.405,33183.0,10.409793,,,survey_1permil,10646.75,58807.40139324348,18.104438808315088
16,河南,2023,60627.7,11.012507,103.1,58663073.66,37.5,58.08,103349.0,15389.0,14.8903,4828.0,786.9,,16.2987,,,-3.7,8108.4,9.000656,13.3741,2855.48,7.956995,4.7099,30637.0,10.329964,,,survey_1permil,11052.54,60627.69009764478,18.230184891093785
16,河南,2024,63557.1,11.059694,104.6,63104639.73,38.3,59.22,100717.0,15144.0,15.0362,4800.0,796.9,,16.6021,,,1.1,8202.95,9.012249,12.9064,2736.28,7.914355,4.3052,32064.0,10.375489,,,survey_1permil,11464.16,63557.10041758548,18.03757554180053
17,湖北,2005,,,112.05,,43.1,43.2,755824.0,69314.0,9.1707,2676.26,,351.44,,2676.58,7.892295,,741.74,6.608999,,375.52,5.928312,,2038.0,7.619724,827515.0,13.626183,survey_1pct,778.72,,
17,湖北,2006,7636.7,8.940721,112.645,14389862.45,44.4,43.8,53070.0,5197.0,9.7927,3584.0,,373.86,,3343.47,8.114764,,2284.51,7.733907,29.9149,476.08,6.165586,6.2341,2827.0,7.946971,817456.0,13.613952,survey_1permil,1047.0,7636.701132705517,13.710108354457374
17,湖北,2007,9601.8,9.169706,113.87,18321248.66,43.0,44.3,52408.0,5179.0,9.8821,2763.02,,413.55,,4330.36,8.373406,,1130.64,7.030539,11.7753,433.98,6.072998,4.5198,3705.0,8.217439,804191.0,13.597592,survey_1permil,1277.33,9601.801345404312,13.30302465184166
17,湖北,2008,11707.8,9.368011,113.95,22646962.11,43.8,45.2,51697.0,5237.0,10.1302,2875.59,470.3,483.66,16.3549,5647.01,8.638881,,1438.03,7.271029,12.2827,537.21,6.286389,4.5885,4616.0,8.437284,804196.0,13.597598,survey_1permil,1650.28,11707.805089042136,14.09555409787759
17,湖北,2009,13422.6,9.504695,113.45,26390232.39,46.6,46.0,50862.0,5175.0,10.1746,3024.48,487.1,577.48,16.1052,7866.89,8.970418,,1178.42,7.07193,8.7794,616.06,6.423344,4.5897,6065.0,8.71029,794661.0,13.585671,survey_1permil,2090.92,13422.598222231592,15.57760997819967
17,湖北,2010,16489.1,9.710455,114.15,28808.09,48.6,49.7,57237740.0,5466204.0,9.55,3116.52,510.3,632.15,16.374,10262.7,9.236271,,1755.47,7.470492,10.6462,777.96,6.656675,4.718,7411.0,8.910721,765798.0,13.548674,census,2501.4,16489.10271193383,15.170018913094866
17,湖北,2011,20228.3,9.914838,114.3,41122789.18,50.0,51.78,49190.0,4974.0,10.1118,,586.1,779.06,,12557.34,9.438061,,2169.31,7.682164,10.7241,1067.11,6.972709,5.2753,10327.0,9.242517,760818.0,13.542149,survey_1permil,3214.74,20228.302164077773,15.892287814984607
17,湖北,2012,22921.0,10.039809,112.55,47535203.97,50.31,53.23,48219.0,5189.0,10.7613,,598.0,911.54,,15578.29,9.653634,,2017.71,7.609718,8.8029,1324.44,7.188745,5.7783,14640.0,9.591513,746888.0,13.523671,survey_1permil,3759.79,22921.004586621686,16.403251374917826
17,湖北,2013,25851.7,10.160132,110.7,54015252.82,49.3,54.51,47860.0,4741.0,9.906,,696.5,1156.07,,19307.33,9.86824,,2253.09,7.720058,8.7154,1604.85,7.380786,6.2079,18189.0,9.808572,752417.0,13.531046,survey_1permil,4371.65,25851.709260147123,16.910487256404803
17,湖北,2014,28805.9,10.268336,109.9,60016042.67,46.9,55.73,47997.0,4922.0,10.2548,,706.8,1444.2,,22915.3,10.03956,,2643.84,7.879988,9.1781,1873.11,7.535355,6.5025,22536.0,10.022869,737649.0,13.511223,survey_1permil,4934.15,28805.914222802083,17.128947763422286
17,湖北,2015,30661.6,10.330766,109.7,3372107.99,45.7,57.18,909271.0,102146.0,11.2338,,712.3,1529.66,,26563.9,10.187308,,,,,2086.5,7.643243,6.8049,30204.0,10.31573,734117.0,13.506424,survey_1pct,6132.84,30661.589687835203,20.001702659380268
17,湖北,2016,33767.6,10.427257,108.85,68377612.18,44.86,58.57,49384.0,5716.0,11.5746,,719.3,1565.2,,30011.65,10.309341,,2599.57,7.863101,7.6984,2122.93,7.660552,6.2869,43789.0,10.687138,730993.0,13.502159,survey_1permil,6422.98,33767.59858655781,19.021133479586126
17,湖北,2017,37624.2,10.535403,108.1,77282474.74,43.52,59.88,48684.0,5955.0,12.2319,,695.0,1693.22,,32282.36,10.382276,,3136.31,8.050802,8.3359,2247.82,7.717716,5.9744,51569.0,10.850676,725134.0,13.494112,survey_1permil,6801.26,37624.209806122366,18.076818184479908
17,湖北,2018,42425.5,10.655505,107.8,87478865.11,43.41,61.0,48498.0,6059.0,12.4933,,653.3,1837.74,,,,10.4,3485.84,8.156464,8.2164,2463.52,7.809347,5.8067,50664.0,10.832971,,,survey_1permil,7258.27,42425.50528041344,17.10827001829704
17,湖北,2019,45557.0,10.72672,107.8,98819982.21,41.7,61.83,46101.0,6026.0,13.0713,,653.8,1910.92,,,,7.1,3945.89,8.28043,8.6614,2530.82,7.836299,5.5553,47450.0,10.767432,,,survey_1permil,7970.21,45557.019673399365,17.49502065134824
17,湖北,2020,43017.6,10.669365,107.5,74486.05,39.2,62.89,57752557.0,8426098.0,14.59,3261.0,631.2,,19.356,,,-16.6,4305.2,8.367579,10.008,1923.45,7.561876,4.4713,47767.0,10.77409,,,census,8442.88,43017.61663663274,19.62656385944509
17,湖北,2021,50093.3,10.821643,95.0,81125380.58,37.9,64.09,61748.0,9524.0,15.424,3286.0,643.6,,19.5861,,,-0.6,5374.4,8.589402,10.7288,2559.68,7.847638,5.1098,51690.0,10.85302,,,survey_1permil,7933.67,50093.322762649485,15.837779493269096
17,湖北,2022,53445.4,10.886416,112.9,89283995.99,39.5,64.67,59860.0,9753.0,16.293,3243.0,639.8,,19.7286,,,11.2,6128.3,8.720673,11.4665,2411.64,7.788062,4.5123,55207.0,10.918845,,,survey_1permil,8623.87,53445.40796284555,16.135848389435413
17,湖北,2023,56794.3,10.947191,104.3,92390519.26,36.2,65.47,61472.0,10418.0,16.9476,3254.0,626.0,,19.2379,,,0.5,6441.9,8.770579,11.3425,2673.15,7.891013,4.7067,59068.0,10.986445,,,survey_1permil,9299.07,56794.28593995052,16.373249255800225
17,湖北,2024,59644.3,10.996154,105.9,99327704.5,35.9,66.35,60048.0,10385.0,17.2945,3211.0,610.7,,19.019,,,7.6,7054.76,8.861458,11.8281,2653.08,7.883477,4.4482,65626.0,11.091727,,,survey_1permil,9976.31,59644.30801966055,16.726340419125172
18,湖南,2005,,,111.6,,39.9,37.0,837363.0,84797.0,10.1267,3658.3,,397.07,,2629.07,7.874385,,491.52,6.197503,,395.27,5.979569,,2594.0,7.860956,917466.0,13.729371,survey_1pct,873.42,,
18,湖南,2006,7529.2,8.926544,111.9,12805850.84,41.6,38.71,58795.0,6206.0,10.5553,3842.17,,413.13,,3175.52,8.063227,,1460.99,7.28687,19.4043,477.93,6.169464,6.3477,3578.0,8.182559,908213.0,13.719234,survey_1permil,1064.52,7529.199446980107,14.138554935305498
18,湖南,2007,9409.9,9.149518,113.35,16117810.28,42.6,40.45,58382.0,6031.0,10.3302,3749.35,,420.69,,4154.76,8.33201,,736.51,6.601923,7.827,410.66,6.017766,4.3641,3670.0,8.207947,905426.0,13.716161,survey_1permil,1357.03,9409.903711920251,14.42129528149098
18,湖南,2008,11466.6,9.347194,113.65,19890716.07,44.2,42.15,57648.0,6059.0,10.5103,3810.98,454.7,438.99,11.9313,5534.04,8.618673,,871.42,6.770124,7.5996,486.31,6.186846,4.2411,5335.0,8.582044,897021.0,13.706835,survey_1permil,1765.22,11466.602973026142,15.39444597630594
18,湖南,2009,12965.9,9.470078,113.25,22819253.78,43.5,43.2,56820.0,6351.0,11.1774,3907.7,481.0,469.76,12.309,7703.38,8.949414,,693.31,6.541477,5.3472,568.27,6.342597,4.3828,4416.0,8.39299,893594.0,13.703007,survey_1permil,2210.44,12965.8985319178,17.048105031507227
18,湖南,2010,15814.9,9.668708,114.15,24077.35,45.8,43.3,65683722.0,6456710.0,9.83,4007.75,505.7,562.34,12.6181,9663.58,9.176119,,992.16,6.899884,6.2736,730.84,6.594195,4.6212,6438.0,8.769973,847965.0,13.650595,census,2702.48,15814.90296357357,17.088185784159514
18,湖南,2011,19176.4,9.861436,113.7,34030274.53,47.6,44.97,56351.0,5906.0,10.4807,,551.4,685.76,,11880.92,9.382689,,1223.54,7.109504,6.3804,915.4,6.819361,4.7736,8774.0,9.079548,890040.0,13.699022,survey_1permil,3520.76,19176.40699355268,18.359852297584833
18,湖南,2012,21513.7,9.976445,112.05,38837599.74,47.42,46.22,55394.0,6152.0,11.1059,,567.5,721.94,,14523.24,9.583505,,1385.51,7.233824,6.4401,1110.74,7.012782,5.1629,9974.0,9.207737,864159.0,13.669512,survey_1permil,4119.0,21513.69525652152,19.145943785512127
18,湖南,2013,23916.3,10.082316,110.7,43311722.41,47.0,47.63,55219.0,5837.0,10.5706,,601.0,797.0,,17841.4,9.789277,,1559.16,7.351902,6.5192,1299.15,7.169465,5.4321,11938.0,9.387482,896808.0,13.706597,survey_1permil,4690.89,23916.311627491246,19.613768515241837
18,湖南,2014,26309.1,10.17767,109.8,47318525.18,46.2,48.98,55600.0,6045.0,10.8723,,597.9,967.8,,21242.9,9.963778,,1893.92,7.546404,7.1987,1438.52,7.27137,5.4678,14474.0,9.580109,877492.0,13.684823,survey_1permil,5017.38,26309.09563470001,19.070894985011943
18,湖南,2015,28811.7,10.268537,109.5,2728021.6,44.32,50.79,1056139.0,118534.0,11.2233,,579.1,1063.35,,25045.08,10.128433,,,,,1527.52,7.331401,5.3017,19499.0,9.878118,885220.0,13.693591,survey_1pct,5728.72,28811.70479349374,19.88330798562694
18,湖南,2016,31225.0,10.348974,108.5,54484383.18,42.28,52.7,57310.0,6814.0,11.8897,,568.4,734.98,,28353.33,10.2525,,1740.54,7.461951,5.5742,1551.33,7.346868,4.9682,25524.0,10.147374,870460.0,13.676777,survey_1permil,6339.16,31224.989539821025,20.30156004348924
18,湖南,2017,34127.7,10.437865,108.0,60246261.94,41.72,54.62,56647.0,6895.0,12.1719,,565.7,799.86,,31959.23,10.372216,,2433.87,7.797238,7.1317,1759.13,7.472575,5.1546,31365.0,10.353448,877156.0,13.68444,survey_1permil,6869.39,34127.71193662624,20.12848096220507
18,湖南,2018,36629.3,10.508604,108.0,64812265.55,39.68,56.09,56516.0,7057.0,12.4867,,546.3,958.75,,,,-3.8,3075.73,8.031298,8.3969,1959.67,7.580531,5.35,35414.0,10.474863,,,survey_1permil,7479.61,36629.309319551816,20.419740745719082
18,湖南,2019,39930.7,10.594901,107.8,74150340.76,37.6,57.45,53851.0,7078.0,13.1437,,596.7,1049.47,,,,2.7,4339.97,8.375623,10.8688,2061.96,7.631412,5.1638,39104.0,10.57398,,,survey_1permil,8034.42,39930.710758039044,20.120904054738048
18,湖南,2020,41693.7,10.638105,107.6,62749.32,38.1,58.76,66444864.0,9840484.0,14.81,3280.0,604.9,,18.4421,,,30.9,4884.9,8.493904,11.7162,2057.98,7.62948,4.9359,48530.0,10.789937,,,census,8403.13,41693.686773234454,20.154442195777335
18,湖南,2021,45751.9,10.730989,103.8,65228468.37,39.35,59.71,70141.0,10849.0,15.4674,3258.0,606.0,,18.6004,,,10.4,5988.6,8.697613,13.0893,2245.99,7.716902,4.9091,36746.0,10.511785,,,survey_1permil,8325.5,45751.918305523504,18.19705120210202
18,湖南,2022,47957.9,10.778079,107.7,70892252.66,39.4,60.31,67649.0,10904.0,16.1185,3219.0,589.9,,18.3256,,,11.0,7034.9,8.858639,14.6689,2004.46,7.60313,4.1796,35851.0,10.487127,,,survey_1permil,8991.61,47957.908551179506,18.74896189520937
18,湖南,2023,50667.5,10.83304,104.5,73262337.51,37.6,61.16,69159.0,11386.0,16.4635,3238.0,585.3,,18.076,,,-3.3,6173.4,8.728005,12.1841,2208.51,7.700073,4.3588,35007.0,10.463303,,,survey_1permil,9581.12,50667.50210809901,18.90979346003421
18,湖南,2024,53084.7,10.879644,104.7,78874195.8,36.7,62.07,67303.0,11228.0,16.6828,3198.0,567.8,,17.7548,,,-1.8,5633.33,8.636456,10.612,2143.07,7.669995,4.0371,38671.0,10.562845,,,survey_1permil,9536.26,53084.69840120705,17.964235056826023
19,广东,2005,,,113.8,,50.7,60.68,1217005.0,90071.0,7.401,4702.1,,1015.73,,6977.93,8.850508,,35057.61,10.464748,,1807.2,7.499534,,12887.0,9.463974,1193149.0,13.992107,survey_1pct,2289.07,,
19,广东,2006,26403.1,10.181237,114.195,30898526.64,51.3,63.0,85451.0,6073.0,7.107,5250.09,,1188.97,,7973.37,8.983863,,61769.28,11.031161,233.9471,2179.46,7.686832,8.2546,21351.0,9.968854,1212040.0,14.007815,survey_1permil,2553.34,26403.107749755993,9.670604022072354
19,广东,2007,32308.5,10.383086,114.625,37721981.58,51.3,63.14,85649.0,6305.0,7.3614,5292.84,,1355.79,,9294.26,9.137152,,48223.5,10.783602,149.2595,2415.47,7.789649,7.4763,26692.0,10.192119,1234792.0,14.026413,survey_1permil,3159.57,32308.51187384379,9.779373350085844
19,广东,2008,37351.5,10.528128,112.355,43576895.26,51.6,63.37,85714.0,6477.0,7.5565,5478.0,1007.9,1460.31,18.3991,10868.67,9.29364,,47571.77,10.769995,127.3624,2864.79,7.96025,7.6698,28099.0,10.243489,1265386.0,14.050888,survey_1permil,3778.57,37351.48691214441,10.116250549510095
19,广东,2009,40215.7,10.602013,109.875,47323166.35,49.2,63.4,84981.0,6356.0,7.4793,5643.34,1055.0,1553.33,18.6946,13353.15,9.499508,,41743.83,10.639307,103.7998,3130.61,8.048983,7.7845,32247.0,10.38118,1300813.0,14.0785,survey_1permil,4334.37,40215.710229787044,10.77780294127346
19,广东,2010,46821.3,10.754094,111.05,44889.64,50.0,66.18,104303132.0,7040461.0,6.75,5776.93,1118.5,1540.75,19.3615,15623.7,9.656544,,53133.54,10.880564,113.4816,3803.47,8.243669,8.1234,40866.0,10.618054,1249395.0,14.03817,census,5421.54,46821.323102972376,11.579211437653333
19,广东,2011,54009.6,10.896917,111.2,60177827.3,49.7,66.57,89750.0,5884.0,6.556,,1238.2,1670.85,,17069.2,9.745031,,58999.03,10.985276,109.238,4548.66,8.422588,8.4219,52012.0,10.85923,1304048.0,14.080984,survey_1permil,6712.4,54009.595272885985,12.42816200729757
19,广东,2012,58057.6,10.969191,109.1,65679733.02,48.54,67.15,88395.0,6172.0,6.9823,,1304.0,1808.94,,18751.47,9.839027,,62116.29,11.036764,106.9908,5073.88,8.531861,8.7394,60448.0,11.009539,1295355.0,14.074295,survey_1permil,7387.86,58057.60579555123,12.725051091524872
19,广东,2013,63757.3,11.062839,108.35,72577663.44,47.3,68.09,87847.0,6364.0,7.2444,,1967.0,2040.62,,22308.39,10.012718,,67603.82,11.12142,106.0331,5767.94,8.66007,9.0467,68990.0,11.141717,1314267.0,14.08879,survey_1permil,8411.0,63757.3021506073,13.192214407271441
19,广东,2014,69593.4,11.150425,108.15,78633944.61,46.3,68.62,88503.0,7322.0,8.2732,,1973.3,2526.8,,26293.9,10.177092,,66132.43,11.099415,95.0269,6510.47,8.781167,9.355,75147.0,11.227201,1346947.0,14.113351,survey_1permil,9152.64,69593.39900899807,13.151592148583822
19,广东,2015,75820.8,11.236128,107.8,4508671.76,44.79,69.51,1681666.0,123964.0,7.3715,,1948.0,3020.45,,30343.03,10.320322,,,,,7377.07,8.906132,9.7296,103941.0,11.551579,1359029.0,14.122281,survey_1pct,12827.8,75820.80452495633,16.918575423158092
19,广东,2016,83493.4,11.332523,108.0,90648267.78,43.42,70.15,92107.0,7086.0,7.6932,,1957.6,3637.8,,33303.64,10.413422,,63100.52,11.052484,75.5755,8098.63,8.99945,9.6997,155581.0,11.954922,1386623.0,14.142382,survey_1permil,13446.09,83493.41120491504,16.10437255581727
19,广东,2017,93004.8,11.440406,107.5,101177955.22,42.37,70.74,91922.0,7121.0,7.7468,,1963.1,4179.59,,37761.75,10.539052,,68168.76,11.129742,73.296,8871.89,9.090643,9.5392,182639.0,12.115267,1397444.0,14.150155,survey_1permil,15037.48,93004.76431344016,16.168505034130735
19,广东,2018,101875.9,11.531511,107.54,109515716.37,41.83,71.81,93024.0,7687.0,8.2635,,1994.1,4585.19,,,,9.5,71602.1,11.17888,70.2836,9737.51,9.183741,9.5582,216469.0,12.285203,,,survey_1permil,15729.26,101875.93210517931,15.439623152366067
