province_id,province,year,gdp,ln_gdp,gdp_idx,gdp_per_cap,sec_ind_share,urban_rate,pop_thous,pop65_thous,aging_rate,emp_total_10k,emp_urban_unit_10k,emp_private_10k,pub_emp_share,fai_bn,ln_fai_bn,fai_growth_pct,trade_bn_cny,ln_trade_bn_cny,trade_openness,tax_rev_bn,ln_tax_rev_bn,macro_tax_burden,patent_apps,ln_patent_apps,pub_tech_staff,ln_pub_tech_staff
18,湖南,2017,34127.7,10.437865,108.0,60246.26,41.72,54.62,56647.0,6895.0,12.1719,,565.7,799.86,,31959.23,10.372216,,2433.87,7.797238,7.1317,1759.13,7.472575,5.1546,31365.0,10.353448,877156.0,13.68444
18,湖南,2018,36629.3,10.508604,108.0,64812.27,39.68,56.09,56516.0,7057.0,12.4867,,546.3,958.75,,,,-3.8,3075.73,8.031298,8.3969,1959.67,7.580531,5.35,35414.0,10.474863,,
18,湖南,2019,39930.7,10.594901,107.8,74150.34,37.6,57.45,53851.0,7078.0,13.1437,,596.7,1049.47,,,,2.7,4339.97,8.375623,10.8688,2061.96,7.631412,5.1638,39104.0,10.57398,,
18,湖南,2020,41693.7,10.638105,107.6,,38.1,58.76,,,,3280.0,604.9,,18.4421,,,30.9,4884.9,8.493904,11.7162,2057.98,7.62948,4.9359,48530.0,10.789937,,
18,湖南,2021,45751.9,10.730989,103.8,65228.47,39.35,59.71,70141.0,10849.0,15.4674,3258.0,606.0,,18.6004,,,10.4,5988.6,8.697613,13.0893,2245.99,7.716902,4.9091,36746.0,10.511785,,
18,湖南,2022,47957.9,10.778079,107.7,70892.25,39.4,60.31,67649.0,10904.0,16.1185,3219.0,589.9,,18.3256,,,11.0,7034.9,8.858639,14.6689,2004.46,7.60313,4.1796,35851.0,10.487127,,
18,湖南,2023,50667.5,10.83304,104.5,73262.34,37.6,61.16,69159.0,11386.0,16.4635,3238.0,585.3,,18.076,,,-3.3,6173.4,8.728005,12.1841,2208.51,7.700073,4.3588,35007.0,10.463303,,
18,湖南,2024,53084.7,10.879644,104.7,78874.2,36.7,62.07,67303.0,11228.0,16.6828,3198.0,567.8,,17.7548,,,-1.8,5633.33,8.636456,10.612,2143.07,7.669995,4.0371,38671.0,10.562845,,
19,广东,2005,,,113.8,,50.7,60.68,,,,4702.1,,1015.73,,6977.93,8.850508,,35057.6061689722,10.464748,,1807.2,7.499534,,12887.0,9.463974,1193149.0,13.992107
19,广东,2006,26403.1,10.181237,114.195,30898.53,51.3,63.0,85451.0,6073.0,7.107,5250.09,,1188.97,,7973.37,8.983863,,61769.2841762315,11.031162,233.9471,2179.46,7.686832,8.2546,21351.0,9.968854,1212040.0,14.007815
19,广东,2007,32308.5,10.383086,114.625,37721.98,51.3,63.14,85649.0,6305.0,7.3614,5292.84,,1355.79,,9294.26,9.137152,,48223.49994216,10.783602,149.2595,2415.47,7.789649,7.4763,26692.0,10.192119,1234792.0,14.026413
19,广东,2008,37351.5,10.528128,112.355,43576.9,51.6,63.37,85714.0,6477.0,7.5565,5478.0,1007.9,1460.31,18.3991,10868.67,9.29364,,47571.767989898,10.769995,127.3624,2864.79,7.96025,7.6698,28099.0,10.243489,1265386.0,14.050888
19,广东,2009,40215.7,10.602013,109.875,47323.17,49.2,63.4,84981.0,6356.0,7.4793,5643.34,1055.0,1553.33,18.6946,13353.15,9.499508,,41743.834487190004,10.639307,103.7998,3130.61,8.048983,7.7845,32247.0,10.38118,1300813.0,14.0785
19,广东,2010,46821.3,10.754094,111.05,,50.0,66.18,,,,5776.93,1118.5,1540.75,19.3615,15623.7,9.656544,,53133.54311418001,10.880564,113.4816,3803.47,8.243669,8.1234,40866.0,10.618054,1249395.0,14.03817
19,广东,2011,54009.6,10.896917,111.2,60177.83,49.7,66.57,89750.0,5884.0,6.556,,1238.2,1670.85,,17069.2,9.745031,,58999.02797462799,10.985276,109.238,4548.66,8.422588,8.4219,52012.0,10.85923,1304048.0,14.080984
19,广东,2012,58057.6,10.969191,109.1,65679.73,48.54,67.15,88395.0,6172.0,6.9823,,1304.0,1808.94,,18751.47,9.839027,,62116.2915375,11.036764,106.9908,5073.88,8.531861,8.7394,60448.0,11.009539,1295355.0,14.074295
19,广东,2013,63757.3,11.062839,108.35,72577.66,47.3,68.09,87847.0,6364.0,7.2444,,1967.0,2040.62,,22308.39,10.012718,,67603.821556284,11.12142,106.0331,5767.94,8.66007,9.0467,68990.0,11.141717,1314267.0,14.08879
19,广东,2014,69593.4,11.150425,108.15,78633.94,46.3,68.62,88503.0,7322.0,8.2732,,1973.3,2526.8,,26293.9,10.177092,,66132.43082316,11.099415,95.0269,6510.47,8.781167,9.355,75147.0,11.227201,1346947.0,14.113351
19,广东,2015,75820.8,11.236128,107.8,,44.79,69.51,,,,,1948.0,3020.45,,30343.03,10.320322,,,,,7377.07,8.906132,9.7296,103941.0,11.551579,1359029.0,14.122281
19,广东,2016,83493.4,11.332523,108.0,90648.27,43.42,70.15,92107.0,7086.0,7.6932,,1957.6,3637.8,,33303.64,10.413422,,63100.52,11.052484,75.5755,8098.63,8.99945,9.6997,155581.0,11.954922,1386623.0,14.142382
19,广东,2017,93004.8,11.440406,107.5,101177.96,42.37,70.74,91922.0,7121.0,7.7468,,1963.1,4179.59,,37761.75,10.539052,,68168.76,11.129742,73.296,8871.89,9.090643,9.5392,182639.0,12.115267,1397444.0,14.150155
19,广东,2018,101875.9,11.531511,107.54,109515.72,41.83,71.81,93024.0,7687.0,8.2635,,1994.1,4585.19,,,,9.5,71602.1,11.17888,70.2836,9737.51,9.183741,9.5582,216469.0,12.285203,,
19,广东,2019,110468.1,11.612482,106.8,123526.04,40.4,72.65,89429.0,7672.0,8.5789,,2064.6,5068.48,,,,10.4,71487.7,11.177281,64.7134,10063.95,9.216715,9.1103,203311.0,12.222492,,
19,广东,2020,113708.9,11.641397,106.2,,39.2,74.15,,,,7039.0,2085.3,,29.6249,,,14.8,70871.1,11.168618,62.3268,9881.95,9.198465,8.6906,215926.0,12.282691,,
19,广东,2021,127577.4,11.756479,102.3,94966.06,40.38,74.63,134340.0,12252.0,9.1201,7072.0,2110.9,,29.8487,,,9.3,82680.3,11.322737,64.808,10785.23,9.285933,8.4539,242551.0,12.398967,,
19,广东,2022,132547.1,11.794693,108.0,102240.86,40.9,74.79,129642.0,12440.0,9.5957,6904.0,2066.6,,29.9334,,,-11.5,83001.8,11.326618,62.6206,9286.11,9.136275,7.0059,236957.0,12.375634,,
19,广东,2023,137905.4,11.834323,101.9,103076.01,40.1,75.42,133790.0,13330.0,9.9634,7057.0,1990.0,,28.199,,,4.6,83017.2,11.326803,60.1987,10244.77,9.234523,7.4288,240223.0,12.389323,,
19,广东,2024,141488.9,11.859977,104.15,107561.77,38.4,75.91,131542.0,13399.0,10.1861,7061.0,2049.4,,29.0242,,,-13.1,90977.9,11.418372,64.3004,9817.74,9.191946,6.9389,259373.0,12.466022,,
20,广西,2005,,,113.2,,37.1,33.62,,,,2703.06,,247.13,,1661.17,7.415277,,424.4532467846001,6.050802,,283.04,5.645588,,641.0,6.463029,723900.0,13.492409
20,广西,2006,4479.8,8.407334,113.4,10343.33,38.9,34.64,43311.0,3892.0,8.9862,2760.0,,268.07,,2198.72,7.695631,,2302.1804506874,7.741612,51.3903,342.58,5.836505,7.6472,679.0,6.520621,731406.0,13.502724
20,广西,2007,5556.4,8.622706,114.35,12790.39,40.7,36.24,43442.0,3991.0,9.187,2759.61,,313.7,,2939.67,7.986053,,704.05413188,6.556855,12.671,282.68,5.644316,5.0875,945.0,6.851185,745589.0,13.52193
20,广西,2008,6561.9,8.789035,113.95,15171.32,42.4,38.16,43252.0,4045.0,9.3522,2807.16,292.8,341.08,10.4305,3756.41,8.231219,,919.265103768,6.823575,14.0091,346.49,5.847854,5.2803,1086.0,6.990257,756850.0,13.53692
20,广西,2009,7243.4,8.887846,113.35,16887.93,43.6,39.2,42891.0,3993.0,9.3096,2862.63,301.4,383.99,10.5288,5237.24,8.56355,,973.7403330600001,6.881145,13.4431,417.68,6.034716,5.7664,1280.0,7.154615,754256.0,13.533487
20,广西,2010,8712.0,9.072457,114.05,,47.1,40.0,,,,2945.34,316.7,412.55,10.7526,7057.56,8.861855,,1200.83524167,7.090773,13.7837,533.87,6.280152,6.128,1574.0,7.361375,733726.0,13.505891
20,广西,2011,10472.7,9.256527,113.25,26388.9,48.4,41.9,39686.0,3786.0,9.5399,,341.6,433.86,,7990.66,8.986029,,1508.5151320080001,7.318881,14.4043,644.8,6.46894,6.157,2757.0,7.921898,752309.0,13.530902
20,广西,2012,11496.6,9.349807,111.8,29428.66,47.93,43.48,39066.0,3644.0,9.3278,,358.0,477.61,,9808.61,9.191016,,1861.2065375,7.52898,16.1892,762.46,6.63655,6.632,6511.0,8.781248,697671.0,13.455503
20,广西,2013,12680.6,9.447829,110.75,32558.61,47.7,45.11,38947.0,3620.0,9.2947,,403.0,508.85,,11907.67,9.384938,,2033.072668068,7.617304,16.0329,875.74,6.775069,6.9061,14382.0,9.573733,737906.0,13.511572
20,广西,2014,13856.7,9.536524,109.35,35319.89,46.7,46.54,39232.0,3741.0,9.5356,,401.5,571.0,,13843.2,9.535549,,2490.8347578000003,7.820373,17.9757,978.07,6.885581,7.0585,22237.0,10.009513,724889.0,13.493774
20,广西,2015,15030.2,9.617817,108.5,,45.93,47.99,,,,,405.4,646.42,,16227.78,9.69448,,,,,1031.65,6.938915,6.8638,30815.0,10.335757,738375.0,13.512207
20,广西,2016,16417.2,9.706085,108.1,40359.91,45.17,49.24,40677.0,3943.0,9.6934,,401.4,703.39,,18236.78,9.811196,,3152.44,8.055932,19.2021,1036.22,6.943335,6.3118,43078.0,10.670768,689160.0,13.443229
20,广西,2017,18071.7,9.802102,107.3,44748.55,40.22,50.59,40385.0,3936.0,9.7462,,398.0,787.36,,20499.11,9.928137,,3912.41,8.271909,21.6494,1057.69,6.963843,5.8527,37976.0,10.54471,700770.0,13.459935
20,广西,2018,19951.7,9.90107,107.1,49442.92,39.67,51.82,40353.0,4046.0,10.0265,,386.8,921.92,,,,9.7,4104.35,8.319803,20.5714,1122.09,7.022948,5.624,20302.0,9.918475,,
20,广西,2019,21341.5,9.968409,106.8,55213.05,33.3,52.98,38653.0,3930.0,10.1674,,404.1,1029.96,,,,8.9,4695.97,8.45446,22.0039,1146.78,7.044713,5.3735,12412.0,9.426419,,
20,广西,2020,22250.7,10.010129,106.0,,32.1,54.2,,,,2558.0,410.4,,16.0438,,,5.1,4869.8,8.490808,21.8861,1113.22,7.015012,5.0031,12854.0,9.46141,,
20,广西,2021,25311.5,10.139014,103.7,47446.9,33.09,55.08,53347.0,6716.0,12.5893,2544.0,410.3,,16.1281,,,3.7,5930.6,8.687881,23.4305,1191.09,7.082624,4.7057,13693.0,9.52464,,
20,广西,2022,26419.7,10.181865,107.5,51102.92,34.0,55.65,51699.0,6790.0,13.1337,2508.0,395.8,,15.7815,,,-1.8,6464.2,8.774035,24.4673,930.37,6.835582,3.5215,13611.0,9.518634,,
20,广西,2023,27501.7,10.222003,102.9,51955.68,32.8,56.78,52933.0,7310.0,13.8099,2529.0,390.8,,15.4527,,,-14.5,6913.9,8.841289,25.1399,1081.99,6.986557,3.9343,12471.0,9.431161,,
20,广西,2024,28694.1,10.264447,104.15,55615.19,32.5,57.39,51594.0,7208.0,13.9706,2483.0,387.1,,15.59,,,-10.2,7554.39,8.929884,26.3273,1088.98,6.992997,3.7951,14341.0,9.570878,,
21,海南,2005,,,110.2,,24.6,45.2,,,,377.72,,58.17,,367.17,5.905825,,208.26069375430004,5.338791,,68.68,4.229458,,176.0,5.170484,117455.0,11.673811
21,海南,2006,1040.3,6.947264,111.35,13517.41,27.4,46.1,7696.0,666.0,8.6538,382.4,,63.83,,423.89,6.049474,,670.1562665929,6.507511,64.4195,81.81,4.404399,7.8641,246.0,5.505332,122935.0,11.719411
21,海南,2007,1252.8,7.133136,113.65,16278.59,29.8,47.2,7696.0,682.0,8.8617,414.81,,81.6,,502.37,6.219337,,267.23581244,5.588131,21.3311,87.99,4.477223,7.0235,278.0,5.627621,124419.0,11.73141
21,海南,2008,1502.0,7.314553,112.3,19595.56,29.8,48.0,7665.0,686.0,8.9498,412.09,76.8,69.13,18.6367,705.42,6.558793,,314.510034167,5.751016,20.9394,120.54,4.791982,8.0253,331.0,5.802118,130622.0,11.780063
21,海南,2009,1652.2,7.409863,110.75,21722.32,26.8,49.13,7606.0,667.0,8.7694,431.45,79.3,80.47,18.3799,988.32,6.896007,,333.46435023000004,5.809536,20.183,151.24,5.018868,9.1539,456.0,6.122493,126203.0,11.745647
21,海南,2010,2073.7,7.63709,113.85,,27.7,49.8,,,,445.72,81.3,91.44,18.2402,1317.04,7.183142,,585.465420015,6.372407,28.2329,237.1,5.468482,11.4337,572.0,6.349139,127236.0,11.753799
21,海南,2011,2525.1,7.834036,114.0,33685.97,28.3,50.34,7496.0,516.0,6.8837,,85.1,103.92,,1657.23,7.412903,,823.8868531680001,6.714033,32.6279,295.69,5.689312,11.71,732.0,6.595781,128446.0,11.763264
21,海南,2012,2863.6,7.959835,110.55,38712.99,28.17,51.02,7397.0,538.0,7.2732,,90.1,116.77,,2145.38,7.671072,,904.0823100000001,6.80692,31.5715,350.8,5.860216,12.2503,865.0,6.76273,126819.0,11.750516
21,海南,2013,3201.9,8.0715,109.5,43333.33,27.7,52.28,7389.0,602.0,8.1472,,98.8,152.47,,2697.93,7.90024,,928.0778984880001,6.833116,28.9852,411.63,6.020125,12.8558,921.0,6.82546,134652.0,11.810449
21,海南,2014,3541.2,8.172221,109.2,47494.64,25.0,53.3,7456.0,571.0,7.6583,,101.5,155.3,,3112.2,8.043085,,974.41147848,6.881834,27.5164,480.55,6.174931,13.5703,969.0,6.876265,136839.0,11.82656
21,海南,2015,3782.7,8.238193,108.5,,23.65,54.91,,,,,100.4,175.63,,3451.22,8.146483,,,,,514.31,6.242826,13.5964,1211.0,7.099202,138260.0,11.836891
21,海南,2016,4151.0,8.331105,107.8,53923.1,22.35,56.7,7698.0,635.0,8.2489,,101.2,177.85,,3890.45,8.26628,,749.43,6.619313,18.0542,504.96,6.224479,12.1648,1278.0,7.153052,128944.0,11.767133
21,海南,2017,4552.9,8.42352,107.5,59592.93,22.33,58.04,7640.0,626.0,8.1937,,100.9,191.56,,4244.4,8.353356,,702.76,6.555015,15.4354,543.56,6.29814,11.9388,1627.0,7.394493,134306.0,11.807876
21,海南,2018,5004.2,8.518033,107.0,65346.04,22.68,59.13,7658.0,629.0,8.2136,,99.6,219.86,,,,-24.3,848.17,6.743081,16.9492,628.68,6.443622,12.563,2127.0,7.662468,,
21,海南,2019,5442.1,8.60192,105.8,74042.18,20.7,59.37,7350.0,685.0,9.3197,,102.2,241.98,,,,-17.9,905.84,6.808863,16.645,653.25,6.48196,12.0036,2183.0,7.688455,,
21,海南,2020,5640.8,8.637781,105.8,,19.1,60.27,,,,541.0,108.5,,20.0555,,,20.1,936.3,6.841936,16.5987,559.82,6.327615,9.9245,2618.0,7.870166,,
21,海南,2021,6508.9,8.780926,103.5,60267.59,19.13,60.97,10800.0,1168.0,10.8148,544.0,113.7,,20.9007,,,10.7,1476.8,7.297633,22.6889,742.93,6.610602,11.4141,4497.0,8.411166,,
21,海南,2022,6912.8,8.84113,111.2,65742.27,19.2,61.49,10515.0,1187.0,11.2886,531.0,109.2,,20.565,,,-17.0,2005.1,7.603449,29.0056,609.33,6.41236,8.8145,4402.0,8.389814,,
21,海南,2023,7590.2,8.934613,100.2,69114.92,19.2,62.46,10982.0,1284.0,11.6919,552.0,102.1,,18.4964,,,7.4,2313.9,7.74669,30.4854,667.37,6.503345,8.7925,4681.0,8.451267,,
21,海南,2024,7972.7,8.983778,106.45,73923.97,18.9,63.08,10785.0,1278.0,11.8498,551.0,105.8,,19.2015,,,0.8,2778.86,7.929796,34.8547,660.59,6.493133,8.2856,5873.0,8.678121,,
22,重庆,2005,,,111.5,,41.0,45.2,,,,1720.79,,196.3,,1933.16,7.566911,,351.6567544974,5.862656,,256.81,5.548337,,918.0,6.822197,366102.0,12.810667
22,重庆,2006,3949.0,8.281218,111.85,15185.54,43.0,46.7,26005.0,2977.0,11.4478,1605.45,,192.74,,2407.36,7.786286,,3186.189910116,8.066581,80.6835,317.72,5.76117,8.0456,1204.0,7.093405,371332.0,12.824852
22,重庆,2007,4837.5,8.484153,113.9,18713.73,45.9,48.3,25850.0,3020.0,11.6828,1789.52,,234.06,,3127.74,8.048066,,565.5812617600001,6.337854,11.6916,294.46,5.685143,6.087,1601.0,7.378384,373697.0,12.831201
22,重庆,2008,5978.8,8.695975,114.95,23404.97,47.7,49.99,25545.0,3055.0,11.9593,1837.09,241.7,271.93,13.1567,3979.59,8.288934,,661.2703346940001,6.494163,11.0603,360.29,5.886909,6.0261,1997.0,7.599401,385292.0,12.861757
22,重庆,2009,6744.1,8.816423,114.6,26673.39,52.8,51.59,25284.0,2927.0,11.5765,1878.48,248.8,313.39,13.2448,5214.28,8.559156,,526.8423095100001,6.266901,7.8119,435.62,6.07677,6.4593,3845.0,8.254529,384339.0,12.85928
22,重庆,2010,8186.5,9.010242,116.0,,55.0,53.02,,,,1912.13,266.4,327.84,13.9321,6688.91,8.808206,,841.2507744299999,6.73489,10.2761,621.56,6.432232,7.5925,5150.0,8.546752,382770.0,12.85519
22,重庆,2011,10314.1,9.241267,116.75,41357.31,55.4,54.98,24939.0,3097.0,12.4183,,337.2,443.8,,7473.38,8.919103,,1886.46272938,7.542459,18.2901,881.07,6.781137,8.5424,8839.0,9.086929,391349.0,12.877355
22,重庆,2012,11797.8,9.375668,115.0,48011.23,52.37,56.64,24573.0,3171.0,12.9044,,353.2,548.49,,8736.17,9.075227,,3358.4761137500004,8.119243,28.467,970.17,6.877471,8.2233,11402.0,9.341544,393984.0,12.884066
22,重庆,2013,13275.8,9.493698,112.95,54160.41,50.5,58.29,24512.0,3247.0,13.2466,,402.0,646.57,,10435.24,9.252944,,4254.243100848001,8.355672,32.0451,1112.62,7.014473,8.3808,12562.0,9.438432,414904.0,12.935802
22,重庆,2014,14911.7,9.609901,111.6,60403.05,45.8,59.74,24687.0,3487.0,14.1248,,414.5,781.0,,12285.4,9.416167,,5862.17109624,8.676275,39.3126,1281.83,7.156044,8.5961,19418.0,9.873956,422280.0,12.953424
22,重庆,2015,16305.9,9.699282,110.9,,44.98,61.47,,,,,415.6,931.04,,14353.24,9.571731,,,,,1450.93,7.27996,8.8982,35086.0,10.465557,424847.0,12.959484
22,重庆,2016,18271.1,9.813076,111.0,71483.18,44.52,63.33,25560.0,3570.0,13.9671,,412.9,1059.46,,16048.1,9.683346,,4139.15,8.328246,22.6541,1438.45,7.271321,7.8728,19981.0,9.902537,428777.0,12.968692
22,重庆,2017,20260.8,9.916443,110.7,79965.27,44.19,65.0,25337.0,3618.0,14.2795,,406.4,1168.62,,17537.05,9.772071,,4508.07,8.413624,22.2502,1476.33,7.297315,7.2866,19297.0,9.867705,433258.0,12.979089
22,重庆,2018,21866.8,9.992725,109.3,86035.57,40.9,66.61,25416.0,3678.0,14.4712,,391.2,1281.9,,,,7.1,5221.02,8.560448,23.8765,1603.03,7.379651,7.3309,22686.0,10.029503,,
22,重庆,2019,23689.6,10.072791,106.0,97592.49,40.2,68.24,24274.0,3725.0,15.3456,,374.4,1375.78,,,,-1.7,5791.76,8.664191,24.4485,1541.22,7.34033,6.5059,20103.0,9.908624,,
22,重庆,2020,25158.1,10.132935,106.3,,40.0,69.46,,,,1676.0,370.8,,22.1241,,,2.7,6513.6,8.781648,25.8907,1430.72,7.265933,5.6869,22273.0,10.01113,,
22,重庆,2021,28092.5,10.243258,103.9,82578.85,40.1,70.32,34019.0,6041.0,17.7577,1668.0,358.1,,21.4688,,,6.0,8000.6,8.987272,28.4795,1543.4,7.341743,5.494,24068.0,10.088638,,
22,重庆,2022,28771.8,10.267151,108.3,87415.08,40.1,70.96,32914.0,6024.0,18.3022,1644.0,345.2,,20.9976,,,-9.9,8102.8,8.999965,28.1623,1270.94,7.147512,4.4173,28907.0,10.271839,,
22,重庆,2023,30614.3,10.329222,102.6,91113.99,38.8,71.67,33600.0,6353.0,18.9077,1662.0,337.4,,20.3008,,,-1.1,7128.5,8.871856,23.2849,1476.09,7.297152,4.8216,30517.0,10.326039,,
22,重庆,2024,32046.7,10.374949,105.9,97620.02,36.3,72.14,32828.0,6194.0,18.868,1651.0,331.3,,20.0666,,,-1.3,7150.78,8.874977,22.3136,1521.52,7.327465,4.7478,32663.0,10.393998,,
23,四川,2005,,,112.61,,41.5,33.0,,,,4603.5,,488.54,,3585.18,8.184564,,647.3051686046001,6.472818,,479.66,6.173078,,2256.0,7.721349,983303.0,13.798673
23,四川,2006,8602.1,9.059762,112.975,11270.5,43.7,34.3,76324.0,8625.0,11.3005,4715.0,,575.96,,4412.88,8.392283,,2479.6036495187,7.815854,28.8256,607.59,6.4095,7.0633,2930.0,7.982758,996897.0,13.812403
23,四川,2007,10694.5,9.277485,113.755,14221.22,44.2,35.6,75201.0,8261.0,10.9852,4778.64,,607.16,,5639.8,8.637604,,1093.31254896,6.996967,10.2231,628.95,6.444052,5.8811,3406.0,8.133294,999505.0,13.815015
23,四川,2008,12941.4,9.468187,111.845,17554.33,46.3,37.4,73722.0,8440.0,11.4484,4874.46,550.9,667.36,11.3018,7127.81,8.871759,,1535.8148977970002,7.336816,11.8675,732.07,6.595876,5.6568,4098.0,8.318254,1014272.0,13.829682
23,四川,2009,14396.2,9.57472,112.01,19864.77,47.4,38.7,72471.0,8838.0,12.1952,4945.23,564.4,728.29,11.413,11371.87,9.338898,,1650.9605498100002,7.409113,11.468,886.67,6.787473,6.1591,6260.0,8.741935,1012281.0,13.827717
23,四川,2010,17466.7,9.768051,114.8,,50.5,40.18,,,,4997.61,570.6,765.01,11.4175,13116.72,9.481643,,2213.21112348,7.7022,12.671,1180.58,7.073761,6.759,8342.0,9.029058,991047.0,13.806517
23,四川,2011,21313.1,9.967077,115.05,30988.7,52.5,41.85,68777.0,8277.0,12.0345,,614.0,795.03,,14222.22,9.562561,,3082.4086273720004,8.033467,14.4625,1537.42,7.337861,7.2135,11808.0,9.376533,1016124.0,13.831506
23,四川,2012,24224.9,10.095136,113.8,35949.46,51.66,43.35,67386.0,7961.0,11.814,,640.9,884.1,,17039.98,9.743318,,3733.4396237499996,8.225085,15.4116,1827.04,7.510452,7.542,16368.0,9.703083,1017865.0,13.833218
23,四川,2013,26858.4,10.198334,111.3,40144.68,51.7,44.96,66904.0,8536.0,12.7586,,846.2,955.03,,20326.11,9.919662,,3999.237719256,8.293859,14.8901,2103.51,7.651363,7.8319,23510.0,10.065181,1036121.0,13.850994
23,四川,2014,29357.5,10.287303,109.25,43700.41,48.9,46.51,67179.0,9398.0,13.9895,,808.7,983.7,,23318.6,10.057007,,4312.42804116,8.369256,14.6894,2312.46,7.746067,7.8769,29926.0,10.306483,1048175.0,13.862561
23,四川,2015,30829.1,10.336214,108.5,,44.08,48.27,,,,,795.5,1344.99,,25525.9,10.147449,,,,,2353.51,7.763663,7.6341,40437.0,10.6075,1053903.0,13.868011
23,四川,2016,33879.2,10.430557,107.9,48777.23,40.84,50.0,69457.0,9513.0,13.6962,,787.5,1405.89,,28811.95,10.268546,,3261.45,8.089927,9.6267,2329.23,7.753293,6.8751,54277.0,10.901856,1068656.0,13.881912
23,四川,2017,38517.1,10.558858,107.8,56140.01,38.75,51.78,68609.0,9557.0,13.9297,,792.2,965.8,,31902.09,10.370427,,4604.87,8.43487,11.9554,2430.32,7.795778,6.3097,64642.0,11.07662,1082018.0,13.894338
23,四川,2018,43539.0,10.681412,108.1,63705.67,37.67,53.5,68344.0,10244.0,14.9889,,780.6,1129.13,,,,-5.6,5946.71,8.690593,13.6584,2819.77,7.944411,6.4764,53805.0,10.893122,,
23,四川,2019,47168.6,10.761484,108.0,72311.21,37.3,55.36,65230.0,10266.0,15.7382,,788.9,1329.24,,,,10.0,6789.83,8.823181,14.3948,2888.74,7.968576,6.1243,39539.0,10.585043,,
23,四川,2020,49445.1,10.808618,107.5,,36.2,56.73,,,,4745.0,861.8,,18.1623,,,-0.1,8088.6,8.998211,16.3587,2967.2,7.995374,6.001,41417.0,10.631447,,
23,四川,2021,55131.3,10.917473,103.8,62175.82,36.96,57.82,88670.0,15590.0,17.582,4727.0,871.5,,18.4366,,,2.9,9513.6,9.160478,17.2563,3334.86,8.112186,6.0489,45358.0,10.722342,,
23,四川,2022,57609.4,10.961441,108.2,67165.74,37.3,58.35,85772.0,15546.0,18.1248,4706.0,881.4,,18.7293,,,10.3,10044.3,9.214761,17.4352,3151.43,8.055612,5.4703,48283.0,10.784835,,
23,四川,2023,61353.4,11.024406,102.9,69631.15,35.4,59.49,88112.0,16268.0,18.4629,4722.0,883.6,,18.7124,,,3.9,9558.1,9.165144,15.5788,3700.9,8.216331,6.0321,53454.0,10.886577,,
23,四川,2024,64537.9,11.075008,105.85,74964.75,35.3,60.1,86091.0,15878.0,18.4433,4663.0,821.2,,17.611,,,-4.6,10452.55,9.254601,16.196,3601.04,8.188978,5.5797,58261.0,10.972688,,
24,贵州,2005,,,111.6,,41.8,26.87,,,,2215.83,,110.31,,998.25,6.906004,,114.97640752400001,4.744727,,182.5,5.20675,,782.0,6.661855,510248.0,13.142652
24,贵州,2006,2292.3,7.737311,111.6,6612.53,43.0,27.46,34666.0,2794.0,8.0598,2235.0,,121.91,,1197.43,7.087933,,551.6139225290001,6.312848,24.0638,226.82,5.424157,9.8949,923.0,6.827629,521801.0,13.165042
24,贵州,2007,2883.0,7.966587,112.65,8335.5,41.9,28.24,34587.0,2870.0,8.2979,2283.05,,133.81,,1488.8,7.305726,,172.633612,5.151171,5.988,211.85,5.355878,7.3482,874.0,6.77308,525180.0,13.171496
24,贵州,2008,3551.3,8.175069,111.95,10406.43,42.3,29.11,34126.0,2778.0,8.1404,2301.63,211.0,145.1,9.1674,1864.45,7.530721,,233.786511808,5.454408,6.5831,260.8,5.563754,7.3438,873.0,6.771936,533160.0,13.186577
24,贵州,2009,3910.7,8.271472,110.8,11576.97,37.7,29.89,33780.0,2794.0,8.2712,2341.11,218.7,156.77,9.3417,2412.02,7.78822,,157.40072172,5.058795,4.0249,311.71,5.742073,7.9707,1336.0,7.197435,535297.0,13.190577
24,贵州,2010,4583.7,8.430262,112.1,,39.1,33.81,,,,2402.17,224.3,168.54,9.3374,3104.92,8.040743,,213.022693695,5.361399,4.6474,395.57,5.980328,8.6299,1322.0,7.186901,518088.0,13.1579
24,贵州,2011,5690.5,8.646553,113.9,19201.31,38.5,35.03,29636.0,2698.0,9.1038,,241.0,215.86,,4235.92,8.351356,,315.678952452,5.754726,5.5475,518.14,6.250245,9.1054,2358.0,7.765569,533075.0,13.186417
24,贵州,2012,6828.1,8.828802,114.3,23487.67,39.08,36.3,29071.0,2662.0,9.1569,,269.5,276.4,,5717.8,8.651339,,418.61709875,6.036957,6.1308,681.66,6.524531,9.9832,3103.0,8.040125,543655.0,13.20607
24,贵州,2013,8079.9,8.997135,113.05,27953.3,40.5,37.89,28905.0,2682.0,9.2787,,296.7,346.81,,7373.6,8.905661,,513.4225351319999,6.241099,6.3543,839.67,6.733009,10.3921,3988.0,8.291045,569757.0,13.252965
24,贵州,2014,9297.5,9.137501,111.65,32115.72,41.6,40.24,28950.0,2670.0,9.2228,,304.7,428.6,,9025.8,9.107842,,661.66125924,6.494754,7.1166,1026.7,6.934105,11.0428,8203.0,9.012255,586066.0,13.281188
24,贵州,2015,10887.1,9.295334,110.8,,39.49,42.96,,,,,307.5,514.74,,10945.54,9.300687,,,,,1126.03,7.026453,10.3428,7538.0,8.927712,603334.0,13.310226
